c0 c100 d0 d0 o0
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c85 c8 d0 d1 o1
c85 c11 d0 d1 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c11 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c85 c10 d0 d1 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c85 c7 d0 d1 o1
c85 c10 d0 d1 o1
c98 c5 d0 d0 o1
c85 c7 d0 d1 o1
c85 c10 d0 d1 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c85 c10 d0 d1 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c85 c7 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c85 c6 d0 d1 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c9 d0 d1 o1
c85 c6 d0 d1 o1
c98 c5 d0 d0 o1
c85 c8 d0 d1 o1
c98 c5 d0 d0 o1
c85 c6 d0 d1 o1
c85 c8 d0 d1 o1
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c72 c5 d0 d1 o1
c29 c15 d0 d1 o0
c72 c5 d0 d1 o1
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c72 c5 d0 d1 o1
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c72 c5 d0 d1 o1
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c72 c5 d0 d1 o1
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c29 c15 d0 d1 o0
c72 c5 d0 d1 o1
c29 c15 d0 d1 o0
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c1 c16 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c29 c15 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c1 c16 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c14 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o0
c85 c4 d0 d0 o1
c56 c17 d0 d1 o1
c58 c17 d0 d1 o1
c58 c17 d0 d1 o1
c58 c17 d0 d1 o1
c58 c16 d0 d1 o1
c60 c16 d0 d1 o1
c60 c16 d0 d1 o1
c60 c16 d0 d1 o1
c60 c16 d0 d1 o1
c60 c16 d0 d1 o1
c60 c16 d0 d1 o1
c62 c16 d0 d1 o1
c62 c16 d0 d1 o1
c62 c16 d0 d1 o1
c62 c16 d0 d1 o1
c62 c16 d0 d1 o1
c62 c16 d0 d1 o1
c62 c16 d0 d1 o1
c64 c16 d0 d1 o1
c64 c16 d0 d1 o1
c64 c16 d0 d1 o1
c64 c16 d0 d1 o1
c64 c16 d0 d1 o1
c64 c16 d0 d1 o1
c64 c15 d0 d1 o1
c64 c15 d0 d1 o1
c64 c15 d0 d1 o1
c64 c15 d0 d1 o1
c66 c15 d0 d1 o1
c66 c15 d0 d1 o1
c66 c15 d0 d1 o1
c68 c6 d0 d1 o1
c68 c15 d0 d1 o1
c68 c6 d0 d1 o1
c68 c6 d0 d1 o1
c68 c6 d0 d1 o1
c70 c14 d0 d1 o1
c68 c6 d0 d1 o1
c70 c6 d0 d1 o1
c70 c6 d0 d1 o1
c70 c6 d0 d1 o1
c70 c14 d0 d1 o1
c70 c6 d0 d1 o1
c70 c6 d0 d1 o1
c72 c6 d0 d1 o1
c72 c6 d0 d1 o1
c72 c6 d0 d1 o1
c74 c14 d0 d1 o1
c72 c6 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c76 c13 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c74 c5 d0 d1 o1
c76 c13 d0 d1 o1
c74 c5 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c78 c13 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c76 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c13 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c78 c5 d0 d1 o1
c80 c5 d0 d1 o1
c80 c5 d0 d1 o1
c80 c5 d0 d1 o1
c80 c13 d0 d1 o1
c80 c5 d0 d1 o1
c80 c5 d0 d1 o1
c80 c5 d0 d1 o1
c82 c5 d0 d1 o1
c69 c12 d0 d1 o1
c81 c5 d0 d1 o1
c81 c5 d0 d1 o1
c81 c5 d0 d1 o1
c85 c5 d0 d1 o1
c85 c5 d0 d1 o1
c85 c5 d0 d1 o1
c85 c5 d0 d1 o1
c85 c5 d0 d1 o1
c85 c5 d0 d1 o1
c85 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c89 c5 d0 d1 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c90 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c92 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c92 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c15 d0 d0 o1
c98 c15 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c94 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c16 d0 d0 o1
c98 c15 d0 d0 o1
c98 c16 d0 d0 o1
c94 c5 d0 d0 o1
